"2018-04-22 11:56:35.636557","60.55","","","83.70","","26.00","30.30"
"2018-04-22 11:56:45.926738","60.55","","","83.69","","26.00","30.30"
"2018-04-22 11:56:56.292210","60.55","","","83.66","","26.00","30.30"
"2018-04-22 11:57:06.542867","60.55","","","83.66","","26.00","30.30"
"2018-04-22 11:57:16.854928","60.55","","","83.64","","26.00","30.30"
"2018-04-22 11:57:27.163881","60.55","","","83.66","","26.00","30.30"
"2018-04-22 11:57:37.499462","60.55","","","83.66","","26.00","30.30"
"2018-04-22 11:57:47.783878","60.55","","","83.63","","26.00","30.30"
"2018-04-22 11:57:58.094317","60.55","","","83.62","","26.00","30.30"
"2018-04-22 11:58:08.401399","60.55","","","83.62","","26.00","30.30"
"2018-04-22 11:58:18.708457","60.55","","","83.64","","26.00","30.30"
"2018-04-22 11:58:29.039643","60.55","","","83.58","","26.00","30.30"
"2018-04-22 11:58:39.334197","60.55","","","83.55","","26.00","30.30"
"2018-04-22 11:58:49.637620","60.55","","","83.55","","26.00","30.30"
"2018-04-22 11:58:59.946447","60.55","","","83.53","","26.00","30.30"
"2018-04-22 11:59:10.254391","60.55","","","83.50","","26.00","30.30"
"2018-04-22 11:59:20.589696","60.55","","","83.53","","26.00","30.30"
"2018-04-22 11:59:30.877002","60.55","","","83.52","","26.00","30.30"
"2018-04-22 11:59:41.180135","60.55","","","83.52","","26.00","30.30"
"2018-04-22 11:59:51.490660","60.55","","","83.48","","26.00","30.30"
"2018-04-22 12:00:01.798427","60.55","","","83.47","","26.00","30.30"
"2018-04-22 12:00:12.127965","60.55","","","83.48","","26.00","30.30"
"2018-04-22 12:00:22.415548","60.55","","","83.46","","26.00","30.30"
"2018-04-22 12:00:32.726107","60.55","","","83.45","","26.00","30.30"
"2018-04-22 12:00:43.035556","60.55","","","83.43","","26.00","30.30"
"2018-04-22 12:00:53.344574","60.55","","","83.42","","26.00","30.30"
"2018-04-22 12:01:03.667767","60.55","","","83.39","","26.00","30.30"
"2018-04-22 12:01:13.967437","60.55","","","83.35","","26.00","30.30"
"2018-04-22 12:01:24.269759","60.55","","","83.35","","26.00","30.30"
"2018-04-22 12:01:34.583835","60.55","","","83.35","","26.00","30.30"
"2018-04-22 12:01:44.888814","60.55","","","83.29","","26.00","30.30"
