"2018-04-22 12:47:17.498111","60.55","18.30","76.82","76.57","76.69","26.00","30.29"
"2018-04-22 12:47:27.838601","60.55","18.10","76.82","76.52","76.67","26.00","30.30"
"2018-04-22 12:47:38.122106","60.55","18.00","76.82","76.51","76.67","26.00","30.30"
"2018-04-22 12:47:48.439562","60.55","18.20","76.82","76.49","76.65","26.00","30.30"
"2018-04-22 12:47:58.748171","60.55","18.10","76.82","76.49","76.65","26.00","30.30"
"2018-04-22 12:48:09.059636","60.55","18.00","76.82","76.48","76.65","26.00","30.30"
"2018-04-22 12:48:19.391333","60.55","18.00","76.82","76.45","76.63","26.00","30.30"
"2018-04-22 12:48:29.686477","60.55","18.20","76.82","76.43","76.63","26.00","30.30"
"2018-04-22 12:48:39.996585","60.55","18.20","76.64","76.40","76.52","26.00","30.30"
"2018-04-22 12:48:50.314733","60.55","17.90","76.64","76.42","76.53","26.00","30.30"
"2018-04-22 12:49:00.622688","60.55","17.80","76.64","76.39","76.52","26.00","30.29"
"2018-04-22 12:49:10.934618","60.55","17.80","76.64","76.41","76.53","26.00","30.30"
"2018-04-22 12:49:21.276323","60.55","17.80","76.64","76.38","76.51","26.00","30.30"
"2018-04-22 12:49:31.557378","60.55","17.50","76.64","76.39","76.52","26.00","30.30"
"2018-04-22 12:49:41.872079","60.55","17.40","76.46","76.38","76.42","26.00","30.30"
"2018-04-22 12:49:52.182768","60.55","17.50","76.64","76.36","76.50","26.00","30.30"
"2018-04-22 12:50:02.494577","60.55","17.50","76.64","76.37","76.50","26.00","30.30"
"2018-04-22 12:50:12.845976","60.55","17.50","76.64","76.35","76.49","26.00","30.30"
"2018-04-22 12:50:23.118613","60.55","17.60","76.64","76.37","76.50","26.00","30.30"
"2018-04-22 12:50:33.429324","60.55","17.60","76.64","76.35","76.49","26.00","30.30"
"2018-04-22 12:50:43.742715","60.55","17.90","76.46","76.32","76.39","26.00","30.30"
"2018-04-22 12:50:54.057704","60.55","18.20","76.46","76.34","76.40","26.00","30.30"
"2018-04-22 12:51:04.384839","60.55","18.20","76.46","76.31","76.39","26.00","30.30"
"2018-04-22 12:51:14.679337","60.55","18.20","76.46","76.29","76.38","26.00","30.30"
"2018-04-22 12:51:24.991338","60.55","17.90","76.46","76.25","76.35","26.00","30.30"
"2018-04-22 12:51:35.303651","60.55","17.80","76.46","76.26","76.36","26.00","30.30"
"2018-04-22 12:51:45.615048","60.55","17.80","76.46","76.26","76.36","26.00","30.30"
"2018-04-22 12:51:55.960858","60.55","17.80","76.46","76.23","76.34","26.00","30.30"
"2018-04-22 12:52:06.238908","60.55","18.40","76.46","76.23","76.34","26.00","30.30"
"2018-04-22 12:52:16.551476","60.55","18.50","76.46","76.25","76.35","26.00","30.30"
"2018-04-22 12:52:26.864554","60.55","18.60","76.46","76.26","76.36","26.00","30.30"
"2018-04-22 12:52:37.175587","60.55","21.70","76.46","76.23","76.34","26.00","30.30"
"2018-04-22 12:52:47.510963","60.55","24.00","76.46","76.18","76.32","26.00","30.30"
"2018-04-22 12:52:57.801079","60.55","22.30","76.46","76.19","76.33","26.00","30.30"
"2018-04-22 12:53:08.112597","60.55","22.20","76.46","76.14","76.30","26.00","30.30"
"2018-04-22 12:53:18.425019","60.55","21.50","76.46","76.14","76.30","26.00","30.30"
